gamma,slope-pcot,emb-growth-c,DE-fat,HIF,max-SL,t-mating-start,t-mating-end,t-gest,t-max-age
0.591735213,0.716384797,0.093414862,0.722377227,0.225995551,0.383082576,130.1591058,269.9737257,16.09548824,723.1974719
0.598051254,0.580168251,0.111078927,0.634703546,0.227480676,0.456401547,133.4305019,320.2019534,17.57739081,738.7775034
0.646149155,0.660445993,0.112146117,0.588936248,0.190980624,0.330781034,143.128782,257.2470784,20.97575275,686.9380754
0.677531151,0.734432329,0.114065834,0.740135872,0.253262153,0.395857862,128.3703586,220.7562613,20.8606809,555.1894149
0.697640503,0.526272326,0.131798366,0.810641682,0.184234035,0.463609192,140.2859069,307.5903733,21.8457209,667.3492887
0.539608286,0.746368589,0.127420227,0.617055686,0.193837064,0.386307105,100.088765,304.4885203,21.63483295,575.5753123
0.750017705,0.531879547,0.109812529,0.768510623,0.256852324,0.41208537,127.3562881,318.2893102,18.28886542,693.6167465
0.719905505,0.700531612,0.098644905,0.759329315,0.185927754,0.406622974,144.7430937,291.3258319,17.40541222,550.0300441
0.718026965,0.714217998,0.126166435,0.860231326,0.22947405,0.405268185,124.029775,310.2607817,23.33283167,584.1887461
0.641034687,0.651099316,0.1267776,0.780537095,0.231979925,0.435633395,130.8193366,285.1871805,18.51912517,657.465811
0.663274978,0.51814288,0.104042766,0.724839105,0.200996304,0.459400791,134.6628878,280.7559465,22.5299931,543.2632929
0.738380253,0.588176763,0.095999967,0.779166358,0.209641316,0.327350729,123.0464013,260.4409611,23.05610082,603.8953663
0.617258347,0.530213226,0.122214603,0.63052274,0.207908019,0.401961111,117.1944881,288.2836437,18.91030333,519.6309639
0.760279317,0.675681843,0.09303809,0.634060723,0.251787308,0.40483368,111.6304494,288.9405134,23.15942076,705.5356797
0.684383594,0.616280642,0.105285628,0.609303517,0.209091065,0.31940595,109.8801758,252.744892,17.12301231,688.4359212
0.757814367,0.539003289,0.09258892,0.811800612,0.262147368,0.38069359,103.3533978,242.7752681,16.82994545,660.5412414
0.661715251,0.581561865,0.109949376,0.881454034,0.222576369,0.361716566,133.0620878,232.0177463,23.21322185,570.265516
0.615868936,0.665137437,0.127755757,0.603179339,0.272401574,0.362494691,126.9337033,295.5549462,19.63779334,500.5684322
0.644131826,0.643044787,0.103222952,0.6276994,0.229899097,0.379084869,136.3549287,221.7369553,22.46937945,682.2954699
0.655433615,0.752860999,0.090558351,0.852819554,0.236736663,0.437831363,135.6703203,235.6156686,21.79809754,559.1279518
0.521953303,0.749227815,0.103118657,0.605615469,0.186931978,0.473902763,116.0381577,223.8786589,16.55778727,618.1907627
0.744897161,0.536060608,0.114840563,0.847575731,0.199093651,0.46987206,104.1059994,227.5058614,21.07813204,723.9494923
0.738273398,0.656140919,0.095940006,0.637599916,0.270670793,0.375304238,118.4089468,245.1227607,19.09950042,623.19216
0.657450003,0.541732063,0.109000646,0.870943937,0.254989019,0.457505283,132.598275,242.6134372,22.03528798,519.9777998
0.754131809,0.585205407,0.123641205,0.814852911,0.223715629,0.371009497,121.1654934,286.9238833,19.36276828,733.6758274
0.703147277,0.695095102,0.099107597,0.652525115,0.254238327,0.354385864,123.8084852,290.7176269,18.04056106,565.9751159
0.575917391,0.56785742,0.111193715,0.762259158,0.228393152,0.473686768,115.3948926,255.0747254,18.95882065,541.2629891
0.705330571,0.597725285,0.098824608,0.599487485,0.186153374,0.399374757,125.2057237,301.8831269,21.33039592,573.7837701
0.524845553,0.697345105,0.10932429,0.66117011,0.2160125,0.325915813,104.5909176,258.243202,18.98124005,633.6180015
0.672222925,0.637688776,0.133550332,0.78927743,0.23474179,0.378477666,132.3139731,233.8253102,19.67810221,525.242741
0.564038112,0.639560716,0.113770619,0.778306113,0.210172967,0.46406564,120.0521573,294.9691158,19.9497212,532.5714088
0.655154848,0.533517697,0.100581187,0.711014249,0.266807317,0.445262703,122.5738547,232.7978578,21.39612215,597.5823752
0.649546218,0.603791221,0.116087979,0.879440642,0.204364242,0.412369972,117.299066,262.5623574,21.46226353,497.8521083
0.702361098,0.688939183,0.12376785,0.60369798,0.21241121,0.378848575,124.8115749,258.8224648,20.69460195,726.9825395
0.611806581,0.661257113,0.107243052,0.817058065,0.261053533,0.417747982,114.2209209,310.9533373,23.46434079,634.2439865
0.673908774,0.5574173,0.130650385,0.653143347,0.228182682,0.348857205,100.6493735,265.2304901,17.99172644,609.272257
0.589757977,0.674509076,0.091015501,0.772909463,0.2701166,0.436221559,110.9806424,239.2661467,21.47241007,499.1995114
0.705881894,0.651445823,0.099015475,0.719422634,0.21717941,0.332056803,101.4580503,227.9486459,16.4381869,697.8370695
0.57748612,0.698775767,0.107151602,0.746271277,0.244968022,0.473095283,119.7945219,289.9415723,18.31693047,661.5515582
0.564665861,0.544780651,0.095143309,0.643497126,0.264612589,0.338003279,142.0694985,267.610943,16.83605235,614.4387816
0.691908532,0.648493039,0.093167017,0.692923809,0.262307252,0.367168558,137.3562432,296.0099232,18.75437734,562.0468956
0.550414634,0.71065265,0.126539489,0.728643398,0.204116659,0.469442849,104.3441763,301.4643399,22.02345573,714.3470423
0.529721685,0.655023499,0.091716158,0.758550724,0.210885252,0.344457867,126.0867211,226.1769553,16.87091612,688.7619882
0.765499634,0.702455996,0.126932348,0.591620982,0.193633931,0.320531632,131.075156,289.5796726,20.76658859,714.2099207
0.612383586,0.57016304,0.119779748,0.760566128,0.196384809,0.376684585,134.7738184,293.6679803,19.44511738,498.2610582
0.614513517,0.56585982,0.097448045,0.779972566,0.216990692,0.426599641,133.6730058,227.0591992,23.03787861,527.3265072
0.605428715,0.726850898,0.109480159,0.766469334,0.272618846,0.394424398,120.6478772,225.4526504,17.80836706,565.5689649
0.716239131,0.687622489,0.106874592,0.828684029,0.189085136,0.371986537,111.883715,222.2200238,19.48302911,568.1678408
0.708032605,0.561139316,0.116418913,0.744165527,0.25569249,0.3522136,125.8206074,220.4090436,22.20076656,670.9953998
0.719538894,0.61204235,0.113309092,0.649155007,0.251166505,0.33754949,135.366569,236.2442875,19.97022914,509.0521162
0.616764128,0.626985359,0.102187471,0.627361776,0.217975469,0.469109725,133.7355049,263.5175864,21.36586092,598.5241148
0.646787815,0.673605514,0.116972227,0.849301473,0.258929086,0.341773818,141.4204732,269.9062928,16.33886857,557.1910046
0.571138218,0.537499744,0.104900006,0.750045038,0.18789738,0.356557105,128.8694234,301.7498558,19.84563251,690.8404807
0.720834446,0.718019,0.128442151,0.7512197,0.205505417,0.394724298,115.4893009,249.1968301,20.1329783,655.5126154
0.602625615,0.747270401,0.109264478,0.647007117,0.234304762,0.450493557,116.1827545,287.3504506,20.19469664,539.6866347
0.717048295,0.511035202,0.097327573,0.82818054,0.18398168,0.323021086,124.4836785,324.9658396,23.77517381,561.5468887
0.761288989,0.589142135,0.113031375,0.707542383,0.253052457,0.333103575,107.4737314,229.4070003,18.01311638,694.8763743
0.715639979,0.605631446,0.09546984,0.809157013,0.209803121,0.471348224,127.4472391,243.0872316,22.99380497,692.3844568
0.745370165,0.725951233,0.133968894,0.754190084,0.247220167,0.441075236,124.5733005,273.020748,16.79456308,618.5334863
0.530779657,0.591147584,0.12231907,0.705092302,0.233012854,0.43534356,107.954469,303.2090888,17.52742748,523.5862017
0.580494535,0.714832027,0.10023902,0.841507966,0.206314497,0.374660533,129.2911056,222.9454496,17.31238382,622.0214127
0.584531011,0.617387083,0.12750237,0.827691203,0.246135206,0.359448529,97.79056821,252.5167683,18.11404449,734.2861863
0.579472195,0.743961285,0.118308958,0.600629533,0.246759122,0.340302843,118.724701,269.4673489,16.37475298,610.5256472
0.728776683,0.723067504,0.123331552,0.70386508,0.205270613,0.371437258,103.5023973,308.1354584,16.2630639,594.0882628
0.638164429,0.558345923,0.106065589,0.851922753,0.228776599,0.451167578,104.9035746,312.6003597,20.28299227,717.7585506
0.653020495,0.694187022,0.131685405,0.628209873,0.225757354,0.377906449,107.3370953,300.7554315,19.54794989,719.3302717
0.525727185,0.728589196,0.130324941,0.875227904,0.195334526,0.461357179,115.6301296,305.3289151,21.80830039,682.5882071
0.668940768,0.600170286,0.117742708,0.859552279,0.263554051,0.370559198,143.6832314,281.1906969,20.47147822,732.9172095
0.7037323,0.73058993,0.121391304,0.667797792,0.237920894,0.427672962,133.9659624,299.312142,20.58756499,715.728956
0.742950105,0.696677102,0.114151446,0.843427147,0.222108212,0.409626398,112.6377209,284.0525096,21.29762861,567.8717834
0.675975607,0.70258544,0.090295576,0.61566974,0.270876788,0.330904881,105.8516851,317.6687472,21.51959983,732.3940157
0.660789798,0.538170291,0.090721953,0.838358543,0.219736981,0.453905009,144.6016909,326.5527578,20.40294564,741.4753284
0.604309451,0.631131429,0.108225656,0.826341299,0.207140045,0.395068894,136.7075546,250.9597926,16.4755411,685.1227406
0.684658947,0.617516734,0.096397059,0.713055135,0.220878364,0.331386291,106.598277,260.5613149,17.04768607,625.2439173
0.624969901,0.576145922,0.133642464,0.773366571,0.249304607,0.402326786,121.4249101,232.9499253,19.56243586,512.0007731
0.560731502,0.567365811,0.12191368,0.715503339,0.268968564,0.422939786,98.87471915,228.9289608,17.0377288,737.5480348
0.535981203,0.516494686,0.118563269,0.876605355,0.267617214,0.336779407,114.5474065,306.4022747,18.72560629,553.0543916
0.571974997,0.554430315,0.112441998,0.75793458,0.242314216,0.343353459,109.9988445,219.4898488,22.48955515,692.5764515
0.581432862,0.689356379,0.101286639,0.790477927,0.192319849,0.408827928,129.6966557,264.8156465,16.97698706,568.9455745
0.536699369,0.63463629,0.107592135,0.643260391,0.232580951,0.431864656,101.1733701,283.3116452,20.22092873,576.6114682
0.711036671,0.579783014,0.105953853,0.678852522,0.251015911,0.447375985,112.3050346,251.4257087,16.2038537,657.1425955
0.54632505,0.59403167,0.097617299,0.719795171,0.182568632,0.431395549,126.2099125,249.0527438,20.07639638,530.2021927
0.706590094,0.685901958,0.09564058,0.773809746,0.195353231,0.369671901,120.5431337,283.413384,21.43907911,544.2469824
0.737212487,0.69055198,0.130754855,0.651006965,0.234475685,0.360877761,138.5987899,318.5508224,21.83282558,575.0695541
0.620070318,0.537719379,0.108052278,0.842112099,0.193291288,0.32876351,132.6172158,248.0801006,19.37278333,510.7066023
0.610304144,0.706165366,0.130520161,0.639471821,0.248790072,0.342435244,122.5898971,318.1350941,22.9106632,628.4175527
0.520168332,0.550453309,0.093417736,0.648902048,0.250026467,0.347781808,116.8110872,268.2389754,17.33552156,518.195368
0.577945644,0.587078893,0.119287888,0.877884345,0.189645896,0.45034146,106.4080604,252.8890005,19.2072258,676.2972649
0.708350506,0.607500981,0.114122497,0.75902281,0.221197381,0.447140584,126.4593284,283.6902428,16.04412899,506.4057675
0.638900922,0.679211098,0.09352232,0.627668448,0.193404099,0.439594363,100.5566702,262.6903184,21.05703067,638.3722201
0.725078073,0.535990439,0.101446383,0.697435257,0.250948414,0.453000312,108.5548509,252.3978708,17.21038452,517.4135822
0.665533304,0.504735621,0.131797377,0.789818106,0.264990224,0.33546399,133.4929398,222.6180817,16.78742212,728.221851
0.665630982,0.742565283,0.119190769,0.789037324,0.216640191,0.46026223,144.8012955,236.4414556,22.62583537,609.9812557
0.54130113,0.638800749,0.102747018,0.739806685,0.201270165,0.376331374,126.1194379,229.6593518,19.90878772,624.4200577
0.587828939,0.71961323,0.097625786,0.758448314,0.235676575,0.440112497,109.8711339,232.3027422,19.39294359,560.9858173
0.524566532,0.731666476,0.098148435,0.728408244,0.229232248,0.335161256,121.5061666,305.9325359,16.32921346,603.3974691
0.685920314,0.723081201,0.116384026,0.794793101,0.18450045,0.440913078,136.2034066,303.7935928,20.75133842,565.2752126
0.683706616,0.587756204,0.128889906,0.817519704,0.241740834,0.382009163,105.3520256,281.5148887,16.20489333,629.1469118
0.689001441,0.566767574,0.113527868,0.834486954,0.220431317,0.434933985,139.2618026,242.6568319,20.34312317,614.3069629
0.735994168,0.751746941,0.098319354,0.81362877,0.235391838,0.422224513,98.01611399,318.9506703,16.08538061,706.099979
0.529131202,0.523139734,0.11961836,0.593905448,0.25473163,0.333788653,125.2592069,231.8548081,16.99690472,701.1030306
0.526892989,0.718050117,0.106545026,0.667860167,0.210422956,0.450853841,126.8430327,246.9545092,21.40685881,704.1759443
0.675583724,0.720545112,0.109911785,0.861261712,0.221423994,0.351517262,96.91173255,290.4333754,21.35852143,672.2081324
0.516131068,0.665558694,0.129762712,0.832979488,0.248052591,0.380192171,120.4459417,250.0077403,17.22724598,610.2270847
0.62201417,0.637897218,0.104395066,0.726537765,0.265223545,0.413979479,142.6050725,253.663632,20.92472975,695.1721098
0.659643563,0.668182248,0.096430942,0.8715708,0.268272091,0.366496531,137.1411277,268.1825033,20.94024424,698.036509
0.766239672,0.514425685,0.133356627,0.715995152,0.186640665,0.326668253,140.0475498,323.3553383,19.55467154,715.5096769
0.731148058,0.67805868,0.09914914,0.807248688,0.267554781,0.328001968,144.1065762,226.440777,18.41407612,682.6934674
0.706512311,0.726792296,0.125539369,0.87612596,0.26129328,0.442065699,134.166955,311.4731072,22.74167312,704.8925891
0.53211142,0.739192469,0.094393397,0.641205938,0.221585626,0.325205012,107.253006,231.3074468,23.41890329,635.394252
0.542856374,0.752149537,0.094923306,0.764727423,0.228681692,0.458592467,97.54660365,225.8587472,21.9453916,672.9308901
0.758713574,0.562736186,0.107388088,0.794990849,0.226779974,0.359108161,111.8657497,325.3194901,18.01216053,732.500379
0.58607279,0.686186117,0.127554131,0.86645289,0.212889897,0.472048191,102.7207206,306.9561954,18.63388453,556.668524
0.520954307,0.60079603,0.120756151,0.676424912,0.188209771,0.434078293,98.07620876,304.7892441,23.68621158,607.8690475
0.732653893,0.540317253,0.122729454,0.771362893,0.253045323,0.427213079,133.97227,282.9563646,22.7355599,612.5682497
0.598951289,0.681837711,0.131634997,0.852878281,0.224302133,0.471143019,104.1816988,284.8169243,21.58399524,702.5598116
0.747653494,0.646906049,0.102280509,0.778723395,0.185182477,0.350781643,124.2945809,280.5645736,23.3158518,669.4001254
0.561873011,0.688067326,0.09127968,0.847205153,0.192094135,0.351482872,111.2185161,258.6328498,22.14845343,630.7496772
0.634279686,0.580139423,0.118227433,0.768441853,0.190048667,0.445393945,141.1562212,289.9099371,17.04070529,565.9185627
0.732699651,0.697550758,0.094871611,0.686978598,0.235268926,0.469216233,112.5243469,238.0311245,18.89965772,608.167532
0.661269059,0.536460862,0.092049976,0.860172187,0.233651252,0.365115721,144.268802,255.0070178,19.92830882,577.9512984
0.611142568,0.732940432,0.12284783,0.681976406,0.244466984,0.380992934,117.6584316,272.3937641,22.66753409,631.6061596
0.570773993,0.546963394,0.105565365,0.634538665,0.204463878,0.454140455,139.7428272,304.1333919,18.05287309,615.214273
0.553315203,0.578734127,0.103736518,0.814253524,0.249431246,0.382493399,101.3774865,270.4303132,16.56439873,640.1716819
0.752947143,0.600107761,0.113000361,0.615184057,0.246617859,0.366344751,106.5266401,265.6158516,16.96907144,735.5648316
0.543779709,0.51736468,0.115911778,0.673775241,0.195864766,0.318952839,139.9218416,228.3613195,16.76087439,623.7076909
0.724425152,0.639829534,0.11402575,0.843991411,0.244820158,0.334678877,133.7168768,319.8507595,20.64055376,555.8793897
0.654131064,0.735451919,0.124584461,0.790285759,0.254619012,0.43255108,128.6644605,232.025714,22.79467267,708.659432
0.718384964,0.745401604,0.124336408,0.608410643,0.255515719,0.405672765,120.9676418,308.9632042,23.61453755,513.5075233
0.709397885,0.537944283,0.092760614,0.642688639,0.258006821,0.371187114,117.8836872,235.7095518,20.974419,519.7804362
0.521506103,0.666401747,0.109679737,0.726983894,0.271386905,0.340457387,134.1177655,234.9620514,20.0181916,720.6492278
0.69907504,0.664179807,0.114630565,0.640128462,0.229513793,0.321790818,140.8068749,288.5136178,20.79986471,701.6620748
0.767598331,0.511687134,0.119910258,0.881095352,0.261960447,0.399355958,124.5637729,224.5712279,16.82396972,573.0918905
0.554335643,0.715055186,0.111911731,0.696485495,0.218584282,0.449315581,126.9393224,292.1968029,18.79964604,725.1106429
0.716385917,0.698840855,0.120287181,0.687718286,0.196264552,0.344136365,144.1387867,299.7817572,21.20051487,611.8792791
0.698545487,0.63123401,0.097748207,0.798398408,0.260717249,0.325585892,119.338198,314.90194,20.72608211,680.5818952
0.560556297,0.528157936,0.10474359,0.755414841,0.267179095,0.352572982,142.9067029,221.443907,23.88920093,725.3812762
0.667306073,0.588354517,0.133492017,0.606270095,0.242905001,0.334324313,128.8919122,248.2250071,21.62518753,660.5529938
0.762244385,0.596945199,0.129202674,0.621403914,0.206192823,0.455778176,125.9980019,296.8976137,21.74719183,642.1311095
0.65046789,0.663706722,0.102876354,0.850915757,0.211038089,0.423625536,99.1481127,225.4702398,17.66259946,655.7043366
0.592689744,0.589915812,0.127230602,0.626492096,0.240290595,0.45942271,106.6804452,281.1881123,17.68763815,686.6222458
0.726570878,0.673334867,0.114260249,0.709867154,0.247390007,0.347003037,98.53789685,281.8510457,23.15771999,591.3067683
0.645376496,0.538735319,0.116676878,0.752640114,0.192560857,0.463494502,118.8198052,253.1082325,23.59206726,675.8752408
0.704203899,0.575224538,0.116895071,0.630058536,0.256841614,0.335774271,114.9519507,269.7488013,19.03570393,496.3242911
0.693647443,0.545851431,0.112766948,0.823429358,0.218506024,0.422948172,105.6287813,284.181815,20.22315317,710.502191
0.576850643,0.676937629,0.124712084,0.661872733,0.236671286,0.424235556,132.9455547,297.2226549,23.11071203,513.2547977
0.658591486,0.550980046,0.099229734,0.822204542,0.272803498,0.430339216,112.3549396,279.4564543,19.70412469,499.4643873
0.619100258,0.60827688,0.092377006,0.852395399,0.237824016,0.452483494,143.3202891,269.2815303,18.57303849,718.453045
0.596138619,0.728501002,0.112491914,0.777153212,0.251724164,0.410460736,99.69905151,220.8043053,17.7596451,637.760167
0.674403217,0.751023655,0.116402038,0.748327631,0.197167521,0.384957599,120.9029746,250.6949546,23.75047293,681.1245736
0.748719094,0.618422711,0.127030523,0.850429494,0.207381464,0.451066564,137.2165957,319.9783312,19.22658276,570.8983761
0.512271005,0.634060533,0.117514998,0.700722621,0.204739701,0.398156358,122.2306127,271.9418641,16.55547413,724.5649346
0.65726695,0.684815828,0.118953887,0.62705491,0.194548965,0.465529945,105.0223068,322.1106138,17.53949658,601.1079977
0.692632169,0.507734292,0.104263299,0.616109573,0.22455293,0.414730506,131.3554912,271.8384445,16.02995781,634.9045904
0.723510306,0.507032109,0.104196157,0.792312319,0.203963292,0.398335616,141.4851663,296.0684888,19.44153851,665.7499639
0.686352541,0.669551568,0.10980939,0.799028983,0.231464123,0.415582474,143.6380009,321.3015728,17.59107246,706.4112199
0.594572085,0.677710824,0.12857865,0.848730098,0.194912397,0.460544073,122.8949552,310.5858214,16.33924978,549.6115932
0.627245264,0.506967159,0.130888634,0.711670465,0.210940118,0.337439623,141.0566732,240.9242376,21.6403177,709.3461874
0.534085557,0.681279565,0.1103393,0.616909241,0.197435747,0.439024191,135.2193544,243.5545126,20.13621204,597.7533257
0.682573939,0.513952409,0.131994579,0.75968957,0.189261967,0.429387277,143.5077682,309.6682016,18.13396534,572.2693611
0.754458807,0.741188227,0.119977277,0.725376932,0.230504881,0.345378895,97.80588341,309.3248688,22.04109435,537.5131959
0.553914427,0.651685506,0.089651978,0.683007146,0.184052266,0.32589251,98.78753968,307.741138,20.4573237,536.0156291
0.760412178,0.656123034,0.101376606,0.67810388,0.271019206,0.338753304,139.1130671,230.9558952,19.96135122,678.7893849
0.54179436,0.597365344,0.120595814,0.598134019,0.244090541,0.458271481,106.1572515,225.0343145,21.46137611,636.4798363
0.648843154,0.743521412,0.109400548,0.593054058,0.198893898,0.453964693,107.6035493,240.6488284,23.66527776,693.6558818
0.630473314,0.528774682,0.095993955,0.666953046,0.215228581,0.406523829,122.6516244,311.227849,18.12376886,661.4616584
0.696898409,0.556905141,0.121866762,0.873436101,0.211474596,0.31841172,98.97856643,241.4559041,17.5723399,586.9618284
0.687219716,0.708806706,0.095790701,0.710933863,0.196037963,0.404501304,102.9791768,254.3822519,19.43723301,726.4155815
0.763863941,0.551654401,0.126831879,0.756656335,0.182545103,0.370587549,103.4199962,286.5366151,19.14246094,714.2808123
0.751292357,0.684171621,0.116515405,0.624050698,0.213674353,0.419940457,119.2376452,325.6921218,23.88490629,617.1614046
0.643505122,0.636533942,0.127484262,0.814645423,0.24346413,0.360436589,127.9245241,310.2291035,18.84676199,558.4234527
0.694049423,0.620426397,0.118451022,0.702009436,0.219844916,0.375959937,116.0060368,263.574849,22.86036815,605.2230738
0.74671395,0.740311227,0.117315484,0.782056687,0.261189582,0.368232949,137.3119101,237.7696474,22.45970828,674.3042023
0.757551514,0.674238127,0.121260756,0.796947988,0.23277813,0.368633688,138.1525659,240.3188712,23.42920504,541.2148035
0.538661875,0.610228553,0.130311566,0.78823313,0.187533625,0.476041277,130.9874743,301.7300771,23.36979579,721.0202582
0.710220924,0.634754969,0.107926645,0.593843773,0.200880665,0.38833649,136.6889142,233.7434911,21.32985379,541.0922883
0.713146175,0.511107423,0.1340152,0.835147977,0.214617115,0.391967388,137.516094,294.4322896,19.13167066,551.0117184
0.670152041,0.536857865,0.112174482,0.694964948,0.269259928,0.434301595,134.712192,311.8743668,22.60902737,575.7987366
0.531583424,0.731240235,0.099593148,0.854268971,0.240207809,0.44910482,138.6846672,315.8288995,17.80140802,586.4988991
0.537977422,0.518081856,0.134045746,0.781317614,0.246301287,0.425266294,115.2174092,303.4263008,16.88518234,712.9059542
0.552088147,0.530341473,0.124196546,0.608950604,0.22234655,0.362152763,103.2455434,323.4644762,17.2659758,547.4763439
0.513954798,0.535063469,0.101598082,0.672195285,0.247601098,0.381760521,119.4606337,296.3100487,17.72374293,701.8743071
0.58239239,0.70353459,0.114735256,0.659433461,0.208677896,0.398848705,124.6087951,323.7313342,17.52694972,534.2701077
0.543531263,0.712845642,0.126356193,0.64691007,0.23017967,0.400821015,117.2322799,305.6723137,18.74514105,506.4827653
0.538343833,0.567659891,0.101871054,0.60079333,0.259476641,0.455059211,102.282511,282.5511664,21.4760591,722.2852759
0.669272097,0.673377625,0.125695798,0.811654209,0.251298395,0.474050596,101.1967011,281.6235769,18.28631384,562.584644
0.756060025,0.561525152,0.111880249,0.616389072,0.203719704,0.404179956,140.5574147,243.5060865,18.87685597,530.573177
0.555753735,0.538947598,0.111135666,0.839225461,0.272114463,0.443338404,99.82816411,249.6428996,21.8095626,553.8246155
0.576238027,0.601293632,0.092549021,0.833966482,0.224891116,0.415020893,142.021163,232.6296618,19.319869,622.1895323
0.730561475,0.720968658,0.110446526,0.749673783,0.267280048,0.426484361,107.3170337,219.6241465,20.04413661,531.2788929
0.624607417,0.603428244,0.113817843,0.76623021,0.253906802,0.387781955,129.6602496,292.7551654,19.68240501,598.9697431
0.672321073,0.631592471,0.099874819,0.669601023,0.206437674,0.441535883,113.6430877,326.1340147,18.92427041,698.9813049
0.731097456,0.518577115,0.110292169,0.628822242,0.262377145,0.373149388,112.9203989,233.5738075,22.96186554,730.577497
0.640200299,0.59600749,0.102113807,0.638139449,0.245893796,0.411154855,141.8185964,257.9035061,22.2178228,559.4805366
0.74739929,0.745737013,0.090118329,0.757654662,0.215316675,0.423908762,103.3617011,270.1681716,19.9415566,689.1159506
0.583353753,0.650811213,0.107833048,0.707322255,0.270030811,0.336977543,103.6007655,260.3258441,17.19845194,625.3054126
0.528074575,0.606013467,0.133165645,0.804628674,0.272628686,0.388770879,102.3908324,233.9578846,18.39982222,742.1299294
0.745642029,0.703877618,0.126320834,0.646123412,0.190106653,0.424903177,121.1075616,294.1754812,22.70807757,567.6082914
0.588958969,0.71331525,0.104539945,0.789301011,0.224525655,0.369542918,130.4628596,221.5426804,19.86660276,499.9160671
0.701586731,0.696626919,0.12084028,0.865479497,0.225536744,0.372043294,129.4677332,274.9391397,18.07142761,669.792738
0.533897949,0.604017265,0.11663081,0.75154728,0.259884378,0.320448704,101.3204305,266.436141,16.62429559,743.6281375
0.56318088,0.72393434,0.12816043,0.79428036,0.220531716,0.429618517,100.6384138,314.1614535,16.61769774,518.8922762
0.614153599,0.630216178,0.091601755,0.878924093,0.207842646,0.328520401,128.3437449,297.4140467,20.11206079,681.6839561
0.765411033,0.670493221,0.093169751,0.775862976,0.205193392,0.371462318,113.4868621,285.6519989,23.9229125,632.4527189
0.63150427,0.610499459,0.134178929,0.824152417,0.234726,0.407993262,141.5524372,226.0769332,23.9396548,679.9930669
0.575473288,0.754119909,0.115796865,0.785144736,0.236941668,0.364560603,111.5919111,263.7923975,18.88409814,696.0468524
0.714565439,0.685015289,0.096654343,0.766873811,0.207440275,0.471293154,103.878108,221.0752389,20.52241314,606.4196212
0.64787894,0.554566324,0.100023141,0.632885784,0.260179108,0.397319124,126.7705084,272.6954265,18.95630003,594.605504
0.639825196,0.612327735,0.103436134,0.722279301,0.201147942,0.359342706,111.1079192,302.5066151,17.6084065,710.8974884
0.72177291,0.520044571,0.111639494,0.845245821,0.235535526,0.469918118,119.3810941,321.8144829,17.7917191,627.5775217
0.583906943,0.619989567,0.125013904,0.623476275,0.240878976,0.454767059,133.9383019,302.8687736,23.20060037,524.4175917
0.555470155,0.687490492,0.091794046,0.761008563,0.214478722,0.466463915,137.7930721,295.613331,22.49800733,538.786696
0.608950449,0.611446233,0.098027478,0.841883892,0.236800658,0.440613796,102.6831029,317.8051393,17.36028839,552.1611824
0.519286264,0.584339453,0.101056502,0.803098103,0.258162355,0.349071229,130.7901053,302.9474166,19.47256507,640.4958855
0.613312502,0.669836676,0.101226444,0.869482833,0.209954945,0.437793575,136.4665771,263.297318,22.51246131,667.9638364
0.729589436,0.734438829,0.114842958,0.59244366,0.185736424,0.399675677,106.9510073,233.0306693,19.98756691,633.4241198
0.748334191,0.678855022,0.130021862,0.588262864,0.257555081,0.477103596,111.7678317,230.0524946,18.52723089,585.8758609
0.66667721,0.709318034,0.090220949,0.830601917,0.216163082,0.328981312,128.6172167,302.2972193,16.2642742,699.9450982
0.559742522,0.607078902,0.096853343,0.735355628,0.270492783,0.416955135,127.1493622,325.1568371,20.39987142,520.3200868
0.712497518,0.694249788,0.105250974,0.854859266,0.229886221,0.47070271,124.0110256,283.1698693,19.09267819,688.442957
0.622767052,0.572508026,0.090823656,0.671674744,0.189698335,0.388604177,129.0431201,314.6793413,17.63941036,498.1628865
0.548177298,0.575742717,0.099517771,0.663305329,0.245667283,0.461818402,141.7941221,229.4114656,17.86920505,692.1618142
0.539747637,0.659072582,0.116036499,0.732071259,0.208321328,0.374269144,137.3777648,224.1152421,16.29532836,518.5734241
0.64214211,0.698180575,0.103567763,0.733898851,0.238743221,0.421386571,127.8575205,235.6500617,21.11135069,517.151841
0.756974813,0.750933938,0.128394427,0.80028997,0.194645988,0.348714934,120.6601719,280.796722,18.69203491,625.8132234
0.689692613,0.629831396,0.127408442,0.85853201,0.186993776,0.472442124,108.9133861,289.2138151,16.51703106,497.9233151
0.648589709,0.672372518,0.108307796,0.851887066,0.254405099,0.408751094,142.6931714,258.8901868,22.48232922,620.1156841
0.565171565,0.563446095,0.126074736,0.60690821,0.248235579,0.34930952,143.0033103,223.0374266,23.53213169,732.7235609
0.530126135,0.514731273,0.096210457,0.602067847,0.216846943,0.416763878,124.7771869,278.6672146,22.33566948,576.0984556
0.688623502,0.648265584,0.111284545,0.844560426,0.265159506,0.355817409,133.1558861,278.303629,23.65012696,592.751783
0.662436176,0.576178248,0.11294945,0.741840154,0.231749154,0.408193389,128.1875032,239.3996752,22.4059167,537.6685387
0.741294133,0.581410507,0.125311472,0.589044464,0.203292633,0.4002643,124.2661481,314.4722945,17.99062265,736.6629223
0.623494095,0.642209818,0.124854361,0.857688939,0.239111142,0.433191722,137.0131504,256.5330077,22.30070545,715.7883818
